sample_id,fold,sample_index,degradation,strength,target_side,vif
fold2_2031,2,2031,defocus,16.0,,0.09837451577
fold2_1402,2,1402,defocus,16.0,,0.1806774139
fold3_0958,3,958,defocus,16.0,,0.08567114919
fold3_1581,3,1581,defocus,16.0,,0.1178624555
fold2_2415,2,2415,defocus,16.0,,0.1916274875
fold1_2583,1,2583,defocus,16.0,,0.1170889661
fold3_1026,3,1026,defocus,16.0,,0.1036074683
fold2_2154,2,2154,defocus,16.0,,0.1075356081
fold1_2242,1,2242,defocus,16.0,,0.1078104004
fold3_2415,3,2415,defocus,16.0,,0.1976206899
fold3_2513,3,2513,defocus,16.0,,0.1327143013
fold3_1675,3,1675,defocus,16.0,,0.1116023287
fold2_2018,2,2018,defocus,16.0,,0.1291472763
fold2_1107,2,1107,defocus,16.0,,0.1950233132
fold1_1791,1,1791,defocus,16.0,,0.1516822428
fold2_2182,2,2182,defocus,16.0,,0.1417521834
fold3_0989,3,989,defocus,16.0,,0.09402971715
fold3_2507,3,2507,defocus,16.0,,0.1583444923
fold1_1784,1,1784,defocus,16.0,,0.1215779409
fold3_2321,3,2321,defocus,16.0,,0.1281424463
fold1_2466,1,2466,defocus,16.0,,0.2214699239
fold3_2576,3,2576,defocus,16.0,,0.1065891013
fold3_1456,3,1456,defocus,16.0,,0.1421935856
fold2_1764,2,1764,defocus,16.0,,0.1602586657
fold2_0955,2,955,defocus,16.0,,0.1141060516
fold2_2128,2,2128,defocus,16.0,,0.1090513319
fold2_1219,2,1219,defocus,16.0,,0.1386934817
fold2_1980,2,1980,defocus,16.0,,0.1625007838
fold1_1289,1,1289,defocus,16.0,,0.1339425892
fold2_1562,2,1562,defocus,16.0,,0.1423652321
fold3_2577,3,2577,defocus,16.0,,0.1020650044
fold1_1283,1,1283,defocus,16.0,,0.1335527301
fold3_2482,3,2482,defocus,16.0,,0.1135425642
fold3_1577,3,1577,defocus,16.0,,0.2028692067
fold3_2583,3,2583,defocus,16.0,,0.1132615954
fold3_1559,3,1559,defocus,16.0,,0.1121206433
fold1_2074,1,2074,defocus,16.0,,0.1635624617
fold2_1094,2,1094,defocus,16.0,,0.1847599149
fold1_1033,1,1033,defocus,16.0,,0.1011209115
fold3_2605,3,2605,defocus,16.0,,0.1343829036
fold3_1560,3,1560,defocus,16.0,,0.1565355808
fold1_2459,1,2459,defocus,16.0,,0.1110322699
fold2_0991,2,991,defocus,16.0,,0.1488884985
fold1_1036,1,1036,defocus,16.0,,0.07180828601
fold3_1598,3,1598,defocus,16.0,,0.1369243711
fold2_0499,2,499,defocus,16.0,,0.17192325
fold1_1155,1,1155,defocus,16.0,,0.0747359246
fold1_2530,1,2530,defocus,16.0,,0.1507998109
fold1_0873,1,873,defocus,16.0,,0.1333964914
fold1_2081,1,2081,defocus,16.0,,0.1295666248
fold3_2325,3,2325,defocus,16.0,,0.1442493498
fold2_2051,2,2051,defocus,16.0,,0.1007278562
fold2_2036,2,2036,defocus,16.0,,0.1235990822
fold2_0861,2,861,defocus,16.0,,0.127280578
fold1_2474,1,2474,defocus,16.0,,0.127736792
fold3_2146,3,2146,defocus,16.0,,0.1134673432
fold2_2287,2,2287,defocus,16.0,,0.2106980085
fold3_2297,3,2297,defocus,16.0,,0.162831068
fold1_2258,1,2258,defocus,16.0,,0.09072710574
fold3_1546,3,1546,defocus,16.0,,0.1487701237
fold2_1054,2,1054,defocus,16.0,,0.1170485616
fold1_0978,1,978,defocus,16.0,,0.07979157567
fold1_2405,1,2405,defocus,16.0,,0.1175042465
fold1_1087,1,1087,defocus,16.0,,0.07705374807
fold2_2138,2,2138,defocus,16.0,,0.0967701301
fold2_2408,2,2408,defocus,16.0,,0.1335036457
fold1_2247,1,2247,defocus,16.0,,0.1151256785
fold3_0707,3,707,defocus,16.0,,0.1070041656
fold3_1604,3,1604,defocus,16.0,,0.151175648
fold1_2233,1,2233,defocus,16.0,,0.1343693733
fold3_2554,3,2554,defocus,16.0,,0.2303264588
fold3_2127,3,2127,defocus,16.0,,0.1444152594
fold3_1068,3,1068,defocus,16.0,,0.1241749227
fold1_1056,1,1056,defocus,16.0,,0.1281598061
fold2_1623,2,1623,defocus,16.0,,0.1667575389
fold1_2181,1,2181,defocus,16.0,,0.09813904017
fold2_2361,2,2361,defocus,16.0,,0.1297606528
fold3_2149,3,2149,defocus,16.0,,0.09050999582
fold1_2460,1,2460,defocus,16.0,,0.1106613874
fold3_2039,3,2039,defocus,16.0,,0.08482968062
fold3_2394,3,2394,defocus,16.0,,0.06490634382
fold3_1101,3,1101,defocus,16.0,,0.1144455895
fold1_1820,1,1820,defocus,16.0,,0.1465592533
fold1_1430,1,1430,defocus,16.0,,0.2000728846
fold2_0709,2,709,defocus,16.0,,0.2317152619
fold2_2055,2,2055,defocus,16.0,,0.0942728892
fold3_2433,3,2433,defocus,16.0,,0.1122898087
fold1_1475,1,1475,defocus,16.0,,0.1075754762
fold3_0962,3,962,defocus,16.0,,0.08920824528
fold1_1057,1,1057,defocus,16.0,,0.1240018383
fold3_0981,3,981,defocus,16.0,,0.1021300927
fold3_2592,3,2592,defocus,16.0,,0.1141273007
fold1_1055,1,1055,defocus,16.0,,0.1582117081
fold1_0934,1,934,defocus,16.0,,0.09104023874
fold2_2234,2,2234,defocus,16.0,,0.09763219208
fold3_1465,3,1465,defocus,16.0,,0.179579556
fold3_2382,3,2382,defocus,16.0,,0.09307271242
fold3_1188,3,1188,defocus,16.0,,0.08275792003
fold3_1008,3,1008,defocus,16.0,,0.1324080676
fold2_1218,2,1218,defocus,16.0,,0.1062750295
fold1_2547,1,2547,defocus,16.0,,0.1623888165
fold2_0953,2,953,defocus,16.0,,0.1546233296
fold3_0102,3,102,defocus,16.0,,0.145084843
fold3_0641,3,641,defocus,16.0,,0.1685145646
fold1_2095,1,2095,defocus,16.0,,0.2492768019
fold1_2348,1,2348,defocus,16.0,,0.1596824229
fold2_1213,2,1213,defocus,16.0,,0.1389170438
fold2_0804,2,804,defocus,16.0,,0.126013115
fold1_2384,1,2384,defocus,16.0,,0.09557723254
fold2_1247,2,1247,defocus,16.0,,0.1337493956
fold2_2153,2,2153,defocus,16.0,,0.1043393761
fold3_2430,3,2430,defocus,16.0,,0.1240606308
fold3_1565,3,1565,defocus,16.0,,0.1715771705
fold3_2173,3,2173,defocus,16.0,,0.08049672842
fold2_2041,2,2041,defocus,16.0,,0.1053524017
fold3_1318,3,1318,defocus,16.0,,0.09308302402
fold3_1425,3,1425,defocus,16.0,,0.08898887038
fold2_1774,2,1774,defocus,16.0,,0.17126818
fold3_2620,3,2620,defocus,16.0,,0.1321682483
fold3_2074,3,2074,defocus,16.0,,0.167259708
fold1_2377,1,2377,defocus,16.0,,0.1806789041
fold3_1291,3,1291,defocus,16.0,,0.1273176372
fold2_2159,2,2159,defocus,16.0,,0.1079987586
fold2_0962,2,962,defocus,16.0,,0.05888522044
fold2_1932,2,1932,defocus,16.0,,0.08071180433
fold2_0015,2,15,defocus,16.0,,0.1577601433
fold1_2184,1,2184,defocus,16.0,,0.09695771337
fold3_1029,3,1029,defocus,16.0,,0.1220112592
fold3_1671,3,1671,defocus,16.0,,0.09783281386
fold1_0975,1,975,defocus,16.0,,0.08797525615
fold3_1006,3,1006,defocus,16.0,,0.08374964446
fold3_1722,3,1722,defocus,16.0,,0.1559143662
fold2_1154,2,1154,defocus,16.0,,0.1082584411
fold2_1922,2,1922,defocus,16.0,,0.2354966402
fold1_2197,1,2197,defocus,16.0,,0.07877665013
fold2_0905,2,905,defocus,16.0,,0.09379348159
fold1_1240,1,1240,defocus,16.0,,0.1796728373
fold2_1085,2,1085,defocus,16.0,,0.1642169803
fold1_1435,1,1435,defocus,16.0,,0.1085411161
fold1_1807,1,1807,defocus,16.0,,0.1901524514
fold3_2613,3,2613,defocus,16.0,,0.1278396845
fold3_0897,3,897,defocus,16.0,,0.09398211539
fold3_1602,3,1602,defocus,16.0,,0.1024327129
fold3_1427,3,1427,defocus,16.0,,0.0825548172
fold3_2505,3,2505,defocus,16.0,,0.1782447398
fold3_2461,3,2461,defocus,16.0,,0.09102205187
fold1_0754,1,754,defocus,16.0,,0.09215150774
fold2_1487,2,1487,defocus,16.0,,0.1384370923
fold1_2129,1,2129,defocus,16.0,,0.2056221068
fold1_1440,1,1440,defocus,16.0,,0.1223272011
fold1_1031,1,1031,defocus,16.0,,0.0794994235
fold2_2249,2,2249,defocus,16.0,,0.286619097
fold2_1983,2,1983,defocus,16.0,,0.09805585444
fold2_0177,2,177,defocus,16.0,,0.1559609026
fold2_0911,2,911,defocus,16.0,,0.06840001047
fold3_2034,3,2034,defocus,16.0,,0.09055442363
fold3_2584,3,2584,defocus,16.0,,0.1080189869
fold3_1307,3,1307,defocus,16.0,,0.136265099
fold3_2316,3,2316,defocus,16.0,,0.1356646568
fold2_2148,2,2148,defocus,16.0,,0.110791795
fold1_2397,1,2397,defocus,16.0,,0.134478122
fold1_0920,1,920,defocus,16.0,,0.1288926899
fold3_0887,3,887,defocus,16.0,,0.1086335406
fold1_1569,1,1569,defocus,16.0,,0.1225202233
fold2_0270,2,270,defocus,16.0,,0.1301871985
fold3_1681,3,1681,defocus,16.0,,0.1452729851
fold3_0057,3,57,defocus,16.0,,0.1478673071
fold2_2207,2,2207,defocus,16.0,,0.1104773954
fold1_2272,1,2272,defocus,16.0,,0.1238928512
fold1_1969,1,1969,defocus,16.0,,0.3712227941
fold2_1447,2,1447,defocus,16.0,,0.1221512109
fold2_1116,2,1116,defocus,16.0,,0.0898167491
fold3_0966,3,966,defocus,16.0,,0.08703041822
fold1_1014,1,1014,defocus,16.0,,0.1275764257
fold3_2537,3,2537,defocus,16.0,,0.09361059219
fold1_2299,1,2299,defocus,16.0,,0.1332534105
fold1_2084,1,2084,defocus,16.0,,0.09693622589
fold2_0868,2,868,defocus,16.0,,0.07595552504
fold2_2163,2,2163,defocus,16.0,,0.1320175081
fold2_0974,2,974,defocus,16.0,,0.1128367484
fold2_2431,2,2431,defocus,16.0,,0.1551555842
fold3_2450,3,2450,defocus,16.0,,0.08551447839
fold3_2406,3,2406,defocus,16.0,,0.1104964316
fold2_1207,2,1207,defocus,16.0,,0.08539289981
fold3_0861,3,861,defocus,16.0,,0.1376272291
fold1_1863,1,1863,defocus,16.0,,0.1608409286
fold3_2250,3,2250,defocus,16.0,,0.1366873085
fold1_2162,1,2162,defocus,16.0,,0.1072835326
fold3_2580,3,2580,defocus,16.0,,0.1076228693
fold2_1058,2,1058,defocus,16.0,,0.1313401759
fold3_2477,3,2477,defocus,16.0,,0.1357803643
fold1_2176,1,2176,defocus,16.0,,0.1178639904
fold2_0817,2,817,defocus,16.0,,0.1571609676
fold3_1464,3,1464,defocus,16.0,,0.1404164135
fold3_2476,3,2476,defocus,16.0,,0.1354538947
fold3_2622,3,2622,defocus,16.0,,0.1154762432
fold3_0297,3,297,defocus,16.0,,0.1532940269
fold3_2485,3,2485,defocus,16.0,,0.1538143009
fold2_2101,2,2101,defocus,16.0,,0.1129491404
fold2_2016,2,2016,defocus,16.0,,0.1513136178
fold1_2519,1,2519,defocus,16.0,,0.1731229872
fold1_1810,1,1810,defocus,16.0,,0.1541878879
fold3_1609,3,1609,defocus,16.0,,0.1582053304
fold3_1555,3,1555,defocus,16.0,,0.125689283
fold2_2161,2,2161,defocus,16.0,,0.1616300344
fold2_2140,2,2140,defocus,16.0,,0.117456913
fold1_1077,1,1077,defocus,16.0,,0.1277519912
fold3_1761,3,1761,defocus,16.0,,0.1898917705
fold3_1217,3,1217,defocus,16.0,,0.1232796609
fold3_2147,3,2147,defocus,16.0,,0.1309214085
fold1_1773,1,1773,defocus,16.0,,0.149748072
fold1_0123,1,123,defocus,16.0,,0.1220515817
fold3_2397,3,2397,defocus,16.0,,0.1499420106
fold2_2324,2,2324,defocus,16.0,,0.1574349254
fold3_1527,3,1527,defocus,16.0,,0.06623125076
fold1_1231,1,1231,defocus,16.0,,0.1441105753
fold3_2555,3,2555,defocus,16.0,,0.307197541
fold2_2353,2,2353,defocus,16.0,,0.1106190756
fold1_2174,1,2174,defocus,16.0,,0.07580054551
fold3_1497,3,1497,defocus,16.0,,0.115008615
fold3_1482,3,1482,defocus,16.0,,0.1264706403
fold1_2055,1,2055,defocus,16.0,,0.2035917044
fold2_2127,2,2127,defocus,16.0,,0.09880569577
fold1_2320,1,2320,defocus,16.0,,0.1461261064
fold2_1938,2,1938,defocus,16.0,,0.1417723894
fold2_2151,2,2151,defocus,16.0,,0.1379041821
fold2_0984,2,984,defocus,16.0,,0.1267321408
fold2_1418,2,1418,defocus,16.0,,0.08768893033
fold3_2376,3,2376,defocus,16.0,,0.1625774354
fold3_0849,3,849,defocus,16.0,,0.1070419997
fold3_2143,3,2143,defocus,16.0,,0.1213929132
fold2_2178,2,2178,defocus,16.0,,0.1335226893
fold2_2060,2,2060,defocus,16.0,,0.1086429581
fold3_1683,3,1683,defocus,16.0,,0.1464336067
fold1_1302,1,1302,defocus,16.0,,0.1241011992
fold2_1827,2,1827,defocus,16.0,,0.1252468973
fold3_1847,3,1847,defocus,16.0,,0.6873680949
fold1_1002,1,1002,defocus,16.0,,0.1157492474
fold3_1569,3,1569,defocus,16.0,,1.664465189
fold2_2197,2,2197,defocus,16.0,,0.1185406148
fold3_2601,3,2601,defocus,16.0,,0.1195774302
fold1_2511,1,2511,defocus,16.0,,0.08782844245
fold3_1409,3,1409,defocus,16.0,,0.1207422763
fold1_0868,1,868,defocus,16.0,,0.174861744
fold3_2289,3,2289,defocus,16.0,,0.09334169328
fold1_2455,1,2455,defocus,16.0,,0.1287575811
fold3_1038,3,1038,defocus,16.0,,0.1248028055
fold1_2362,1,2362,defocus,16.0,,0.1240075901
fold1_2414,1,2414,defocus,16.0,,0.1650511473
fold3_0884,3,884,defocus,16.0,,0.09865770489
fold2_2254,2,2254,defocus,16.0,,0.05689192191
fold2_1475,2,1475,defocus,16.0,,0.1030126736
fold2_2129,2,2129,defocus,16.0,,0.1088799238
fold3_2530,3,2530,defocus,16.0,,0.135195598
fold1_1288,1,1288,defocus,16.0,,0.1451189071
fold2_1996,2,1996,defocus,16.0,,0.05433751643
fold1_1670,1,1670,defocus,16.0,,0.1630814075
fold3_1684,3,1684,defocus,16.0,,0.1546116173
fold2_0977,2,977,defocus,16.0,,0.1638976336
fold1_1436,1,1436,defocus,16.0,,0.1102321073
fold1_1678,1,1678,defocus,16.0,,0.1208804026
fold1_0299,1,299,defocus,16.0,,0.2037540525
fold3_2593,3,2593,defocus,16.0,,0.1196842417
fold2_2086,2,2086,defocus,16.0,,0.1510605663
fold1_2295,1,2295,defocus,16.0,,0.1470373124
fold3_1918,3,1918,defocus,16.0,,0.283868283
fold2_1026,2,1026,defocus,16.0,,0.06165334582
fold2_2185,2,2185,defocus,16.0,,0.1520354301
fold2_2215,2,2215,defocus,16.0,,0.1402925402
fold1_2476,1,2476,defocus,16.0,,0.1151092127
fold3_1082,3,1082,defocus,16.0,,0.05268555135
fold3_2225,3,2225,defocus,16.0,,0.1170113981
fold3_2131,3,2131,defocus,16.0,,0.1585457325
fold1_1220,1,1220,defocus,16.0,,0.1594964862
fold2_1443,2,1443,defocus,16.0,,0.5240944624
fold1_1423,1,1423,defocus,16.0,,0.1183518395
fold1_2358,1,2358,defocus,16.0,,0.1876383424
fold2_2084,2,2084,defocus,16.0,,0.1317824721
fold1_2289,1,2289,defocus,16.0,,0.112403065
fold2_2198,2,2198,defocus,16.0,,0.2126564234
fold3_1310,3,1310,defocus,16.0,,0.106316939
fold1_1112,1,1112,defocus,16.0,,0.1093222201
fold1_1811,1,1811,defocus,16.0,,0.1508021057
fold3_2140,3,2140,defocus,16.0,,0.09631017596
fold2_1254,2,1254,defocus,16.0,,0.1272687018
fold2_2021,2,2021,defocus,16.0,,0.0792081058
fold3_1958,3,1958,defocus,16.0,,0.1013694182
fold3_2581,3,2581,defocus,16.0,,0.08433655649
fold1_2182,1,2182,defocus,16.0,,0.08797726035
fold3_2518,3,2518,defocus,16.0,,0.1913802922
fold2_0842,2,842,defocus,16.0,,0.100504756
fold2_1779,2,1779,defocus,16.0,,0.1893232912
fold3_2607,3,2607,defocus,16.0,,0.1098744422
fold3_1588,3,1588,defocus,16.0,,0.1156189814
fold1_1413,1,1413,defocus,16.0,,0.09645999223
fold1_0959,1,959,defocus,16.0,,0.0938667357
fold2_1075,2,1075,defocus,16.0,,0.1549872756
fold2_1175,2,1175,defocus,16.0,,0.1199972332
fold3_1574,3,1574,defocus,16.0,,0.1979436278
fold3_2311,3,2311,defocus,16.0,,0.158316195
fold3_2301,3,2301,defocus,16.0,,0.1360860914
fold1_1107,1,1107,defocus,16.0,,0.1160484254
fold1_1615,1,1615,defocus,16.0,,0.1436146796
fold2_2269,2,2269,defocus,16.0,,0.1503930986
fold3_1246,3,1246,defocus,16.0,,0.1161164716
fold1_1523,1,1523,defocus,16.0,,0.09367086738
fold3_1717,3,1717,defocus,16.0,,0.3940958083
fold1_2457,1,2457,defocus,16.0,,0.1130902171
fold2_1030,2,1030,defocus,16.0,,0.09229747951
fold1_2572,1,2572,defocus,16.0,,0.1277378052
fold1_1300,1,1300,defocus,16.0,,0.1371687949
fold1_2069,1,2069,defocus,16.0,,0.1299209744
fold2_2227,2,2227,defocus,16.0,,0.1334967315
fold1_2282,1,2282,defocus,16.0,,0.104706049
fold3_2445,3,2445,defocus,16.0,,0.1233193725
fold2_0559,2,559,defocus,16.0,,0.1747479588
fold2_0963,2,963,defocus,16.0,,0.07474397868
fold2_0830,2,830,defocus,16.0,,0.1049688756
fold2_0802,2,802,defocus,16.0,,0.1232169122
fold3_2009,3,2009,defocus,16.0,,0.1089343056
fold1_0952,1,952,defocus,16.0,,0.09174186736
fold1_2463,1,2463,defocus,16.0,,0.1316952556
fold3_1978,3,1978,defocus,16.0,,0.1065205634
fold3_2208,3,2208,defocus,16.0,,0.130680874
fold1_2417,1,2417,defocus,16.0,,0.09200102836
fold1_2451,1,2451,defocus,16.0,,0.180399105
fold3_1056,3,1056,defocus,16.0,,0.2196735293
fold1_1047,1,1047,defocus,16.0,,0.1296153218
fold3_2199,3,2199,defocus,16.0,,0.102638036
fold3_2267,3,2267,defocus,16.0,,0.1425658017
fold3_1306,3,1306,defocus,16.0,,0.1157011539
fold1_1007,1,1007,defocus,16.0,,0.1617437154
fold1_1253,1,1253,defocus,16.0,,0.1857247502
fold1_1281,1,1281,defocus,16.0,,0.1436308026
fold1_2441,1,2441,defocus,16.0,,0.129599303
fold3_2527,3,2527,defocus,16.0,,0.1302283406
fold3_0932,3,932,defocus,16.0,,0.05656170473
fold2_2348,2,2348,defocus,16.0,,0.1698135287
fold1_1108,1,1108,defocus,16.0,,0.1218323186
fold3_1326,3,1326,defocus,16.0,,0.105047226
fold3_2159,3,2159,defocus,16.0,,0.1202611327
fold2_2304,2,2304,defocus,16.0,,0.1120808646
fold3_2242,3,2242,defocus,16.0,,0.1212833524
fold2_2424,2,2424,defocus,16.0,,0.1534252167
fold3_2633,3,2633,defocus,16.0,,0.1477272809
fold1_1669,1,1669,defocus,16.0,,0.1161753535
fold2_1409,2,1409,defocus,16.0,,0.08668024093
fold2_2248,2,2248,defocus,16.0,,0.1369353831
fold2_0916,2,916,defocus,16.0,,0.1395201981
fold1_0605,1,605,defocus,16.0,,0.1467830241
fold2_1260,2,1260,defocus,16.0,,0.1147065684
fold3_2318,3,2318,defocus,16.0,,0.1466545612
fold3_2136,3,2136,defocus,16.0,,0.1367975324
fold1_1342,1,1342,defocus,16.0,,0.1074410453
fold3_2333,3,2333,defocus,16.0,,0.1373042017
fold3_1334,3,1334,defocus,16.0,,0.1555760503
fold1_2250,1,2250,defocus,16.0,,0.1080928966
fold1_2521,1,2521,defocus,16.0,,0.123268187
fold3_2108,3,2108,defocus,16.0,,0.2133747041
fold1_0994,1,994,defocus,16.0,,0.08057375997
fold1_2312,1,2312,defocus,16.0,,0.1375373602
fold2_1176,2,1176,defocus,16.0,,0.1057966277
fold1_2382,1,2382,defocus,16.0,,0.1287866086
fold3_1578,3,1578,defocus,16.0,,0.201703921
fold2_0819,2,819,defocus,16.0,,0.1640516967
fold3_2091,3,2091,defocus,16.0,,0.126971662
fold2_2259,2,2259,defocus,16.0,,0.08956406265
fold1_0527,1,527,defocus,16.0,,0.1352902055
fold2_0892,2,892,defocus,16.0,,0.1601367891
fold1_2066,1,2066,defocus,16.0,,0.1398539543
fold3_1818,3,1818,defocus,16.0,,0.1854604185
fold1_2486,1,2486,defocus,16.0,,0.1012847647
fold1_2278,1,2278,defocus,16.0,,0.1007987559
fold3_2377,3,2377,defocus,16.0,,0.1731582433
fold3_2192,3,2192,defocus,16.0,,0.1170049831
fold1_1278,1,1278,defocus,16.0,,0.1001042351
fold2_0944,2,944,defocus,16.0,,0.1213948429
fold1_1505,1,1505,defocus,16.0,,0.104417786
fold1_2331,1,2331,defocus,16.0,,0.1161986142
fold1_1582,1,1582,defocus,16.0,,0.1347307563
fold3_2522,3,2522,defocus,16.0,,0.1504930258
fold3_1699,3,1699,defocus,16.0,,0.1597341746
fold1_2424,1,2424,defocus,16.0,,0.06391895562
fold1_1075,1,1075,defocus,16.0,,0.132963255
fold3_2606,3,2606,defocus,16.0,,0.1247833446
fold1_1211,1,1211,defocus,16.0,,0.1113018021
fold1_0940,1,940,defocus,16.0,,0.101065889
fold3_2386,3,2386,defocus,16.0,,0.08990073204
fold1_1663,1,1663,defocus,16.0,,0.1524193436
fold2_0815,2,815,defocus,16.0,,0.1636755615
fold3_2419,3,2419,defocus,16.0,,0.1095682904
fold2_2077,2,2077,defocus,16.0,,0.1211617813
fold3_1399,3,1399,defocus,16.0,,0.106647402
fold3_2470,3,2470,defocus,16.0,,0.1228830516
fold2_2048,2,2048,defocus,16.0,,0.0796675086
fold3_2652,3,2652,defocus,16.0,,0.08162635565
fold3_1514,3,1514,defocus,16.0,,0.09721330553
fold2_1356,2,1356,defocus,16.0,,0.0945803076
fold2_1992,2,1992,defocus,16.0,,0.06652230024
fold3_1157,3,1157,defocus,16.0,,0.1415561587
fold2_2327,2,2327,defocus,16.0,,0.120447062
fold1_1553,1,1553,defocus,16.0,,0.1593734324
fold3_2308,3,2308,defocus,16.0,,0.1547394395
fold1_1090,1,1090,defocus,16.0,,0.08384972811
fold2_0249,2,249,defocus,16.0,,0.178644225
fold1_2208,1,2208,defocus,16.0,,0.1254142374
fold2_1217,2,1217,defocus,16.0,,0.1140133813
fold3_2538,3,2538,defocus,16.0,,0.08665215224
fold3_1290,3,1290,defocus,16.0,,0.1346635371
fold1_1067,1,1067,defocus,16.0,,0.2062940598
fold1_2229,1,2229,defocus,16.0,,0.1192372069
fold2_0915,2,915,defocus,16.0,,0.1248553023
fold3_2439,3,2439,defocus,16.0,,0.1381396949
fold3_2511,3,2511,defocus,16.0,,0.1296874583
fold3_2280,3,2280,defocus,16.0,,0.1359306425
fold2_0776,2,776,defocus,16.0,,0.1874367744
fold1_2198,1,2198,defocus,16.0,,0.09059342742
fold3_2490,3,2490,defocus,16.0,,0.1937879473
fold1_1384,1,1384,defocus,16.0,,0.09098535776
fold3_1064,3,1064,defocus,16.0,,0.1041309088
fold2_2103,2,2103,defocus,16.0,,0.1064226776
fold2_0978,2,978,defocus,16.0,,0.1467995197
fold3_2469,3,2469,defocus,16.0,,0.1224239916
fold3_2404,3,2404,defocus,16.0,,0.16512914
fold1_1387,1,1387,defocus,16.0,,0.1085231602
fold3_0819,3,819,defocus,16.0,,0.1400124729
fold2_1460,2,1460,defocus,16.0,,0.1845949441
fold3_1024,3,1024,defocus,16.0,,0.1780802161
fold3_1022,3,1022,defocus,16.0,,0.1546555758
fold2_1485,2,1485,defocus,16.0,,0.1869594008
fold2_0941,2,941,defocus,16.0,,0.125805065
fold1_0918,1,918,defocus,16.0,,0.1149192974
fold1_2255,1,2255,defocus,16.0,,0.1286667585
fold1_2313,1,2313,defocus,16.0,,0.08578816056
fold2_2058,2,2058,defocus,16.0,,0.09561866522
fold1_1333,1,1333,defocus,16.0,,0.1081640944
fold3_2611,3,2611,defocus,16.0,,0.1169519126
fold2_2057,2,2057,defocus,16.0,,0.1095428839
fold1_2334,1,2334,defocus,16.0,,0.1233308986
fold1_0289,1,289,defocus,16.0,,0.1575733274
fold2_1480,2,1480,defocus,16.0,,0.2009832263
fold2_2256,2,2256,defocus,16.0,,0.1072160155
fold3_0959,3,959,defocus,16.0,,0.06601750851
fold3_2165,3,2165,defocus,16.0,,0.1244108528
fold1_2221,1,2221,defocus,16.0,,0.1107587665
fold3_2302,3,2302,defocus,16.0,,0.1127562821
fold3_0248,3,248,defocus,16.0,,0.1283870786
fold3_1042,3,1042,defocus,16.0,,0.1190788448
fold3_1589,3,1589,defocus,16.0,,0.115114972
fold1_2316,1,2316,defocus,16.0,,0.1123688295
fold1_2263,1,2263,defocus,16.0,,0.3073627055
fold3_2162,3,2162,defocus,16.0,,0.1370339245
fold3_1264,3,1264,defocus,16.0,,0.1307025254
fold1_1477,1,1477,defocus,16.0,,0.1256767958
fold2_2320,2,2320,defocus,16.0,,0.1102201194
fold1_1599,1,1599,defocus,16.0,,0.09083400667
fold1_2535,1,2535,defocus,16.0,,0.1321192831
fold2_2317,2,2317,defocus,16.0,,0.1902465224
fold1_2340,1,2340,defocus,16.0,,0.1256612986
fold3_2291,3,2291,defocus,16.0,,0.09154450148
fold2_1135,2,1135,defocus,16.0,,0.1544606835
fold3_1583,3,1583,defocus,16.0,,0.1094319522
fold2_1860,2,1860,defocus,16.0,,0.1128008068
fold2_0966,2,966,defocus,16.0,,0.1094250306
fold1_2217,1,2217,defocus,16.0,,0.1158082634
fold3_1180,3,1180,defocus,16.0,,0.2262456715
fold2_1084,2,1084,defocus,16.0,,0.1750567853
fold1_0932,1,932,defocus,16.0,,0.1508770585
fold3_2061,3,2061,defocus,16.0,,0.1139492765
fold3_2309,3,2309,defocus,16.0,,0.1245990545
fold3_2132,3,2132,defocus,16.0,,0.2471844703
fold1_1125,1,1125,defocus,16.0,,0.2184369713
fold1_2228,1,2228,defocus,16.0,,0.1300103366
fold2_1262,2,1262,defocus,16.0,,0.09559434652
fold1_0652,1,652,defocus,16.0,,0.1585870981
fold1_2275,1,2275,defocus,16.0,,0.1075864658
fold3_0891,3,891,defocus,16.0,,0.0990543887
fold1_0953,1,953,defocus,16.0,,0.0694302097
